alpha,beta,execution_time,error
0.0062438715,0.07564092,49.532902002334595,125.05150793437056
0.0039480356,0.07402058,49.532902002334595,125.05150793437056
-0.003386729,0.014615042,49.532902002334595,125.05150793437056
-0.0011966839,-0.044750534,49.532902002334595,125.05150793437056
0.0034958785,-0.07287022,49.532902002334595,125.05150793437056
-0.0025031602,-0.89745843,49.532902002334595,125.05150793437056
-8.572209e-05,-0.039704286,49.532902002334595,125.05150793437056
-7.927885e-05,-0.035538796,49.532902002334595,125.05150793437056
-0.0006576992,-0.09278174,49.532902002334595,125.05150793437056
0.0028652821,-0.025711067,49.532902002334595,125.05150793437056
-0.006078438,-0.004501395,49.532902002334595,125.05150793437056
-0.038759172,0.022051487,49.532902002334595,125.05150793437056
0.006576715,0.033827186,49.532902002334595,125.05150793437056
-0.0028781,0.071967974,49.532902002334595,125.05150793437056
0.00071780535,0.09371428,49.532902002334595,125.05150793437056
-0.00033533457,0.020830115,49.532902002334595,125.05150793437056
0.00023050627,0.041869376,49.532902002334595,125.05150793437056
0.0009816695,0.31588098,49.532902002334595,125.05150793437056
-0.003865649,0.09390556,49.532902002334595,125.05150793437056
-0.0010866212,0.1440602,49.532902002334595,125.05150793437056
0.0032256718,0.08900489,49.532902002334595,125.05150793437056
0.0041321362,0.054176483,49.532902002334595,125.05150793437056
-0.0060573476,0.058504388,49.532902002334595,125.05150793437056
-0.012061318,0.0479678,49.532902002334595,125.05150793437056
