alpha,beta,execution_time,error
0.0036508804,0.0027618117,58.025721073150635,720671.077388643
-0.25205144,-0.057467125,58.025721073150635,720671.077388643
0.0023767096,-0.0046341405,58.025721073150635,720671.077388643
-0.4355496,0.04403367,58.025721073150635,720671.077388643
0.005787733,-0.0035107573,58.025721073150635,720671.077388643
1.4110228,0.76296514,58.025721073150635,720671.077388643
0.010512839,0.0041122315,58.025721073150635,720671.077388643
0.0021000048,-0.0023568682,58.025721073150635,720671.077388643
-0.0013120342,0.0028045254,58.025721073150635,720671.077388643
-0.005056966,-0.003981679,58.025721073150635,720671.077388643
-1.3999983,-0.61956155,58.025721073150635,720671.077388643
0.24347779,0.022134911,58.025721073150635,720671.077388643
0.0044892174,0.00147607,58.025721073150635,720671.077388643
-0.31560966,0.016927786,58.025721073150635,720671.077388643
0.002516681,-0.0027307996,58.025721073150635,720671.077388643
-0.0126465615,0.0017919672,58.025721073150635,720671.077388643
0.3466643,-0.16705367,58.025721073150635,720671.077388643
0.0013806988,-0.0015612172,58.025721073150635,720671.077388643
