alpha,beta,execution_time,error
0.03394632,0.2094912,165.57046151161194,10385.889930956331
-0.005814589,0.2586597,165.57046151161194,10385.889930956331
-0.005178566,-0.091947675,165.57046151161194,10385.889930956331
-0.0014623732,0.05039025,165.57046151161194,10385.889930956331
0.004179407,-0.10026183,165.57046151161194,10385.889930956331
-0.005571552,-0.1438484,165.57046151161194,10385.889930956331
0.0064088185,-0.017880917,165.57046151161194,10385.889930956331
-0.013777342,-0.18565807,165.57046151161194,10385.889930956331
0.02556599,0.084267706,165.57046151161194,10385.889930956331
-0.05814341,-0.05480281,165.57046151161194,10385.889930956331
0.10594324,-0.13272077,165.57046151161194,10385.889930956331
-0.28619978,-0.06986266,165.57046151161194,10385.889930956331
-0.25742757,-0.07755461,165.57046151161194,10385.889930956331
0.08219087,-0.19696364,165.57046151161194,10385.889930956331
-0.032602884,-0.089378305,165.57046151161194,10385.889930956331
0.025421923,-0.029547732,165.57046151161194,10385.889930956331
-0.0109023545,-0.19536963,165.57046151161194,10385.889930956331
-0.00014784539,0.16211618,165.57046151161194,10385.889930956331
0.0026383365,0.0046520466,165.57046151161194,10385.889930956331
-0.0017838317,-0.11247425,165.57046151161194,10385.889930956331
0.009481284,0.11483094,165.57046151161194,10385.889930956331
-0.016813843,-0.004491486,165.57046151161194,10385.889930956331
0.003817661,-0.120513245,165.57046151161194,10385.889930956331
0.013595089,-0.07164413,165.57046151161194,10385.889930956331
-0.4956605,-0.070094384,165.57046151161194,10385.889930956331
-0.039842412,-0.05249654,165.57046151161194,10385.889930956331
0.010715554,0.09628102,165.57046151161194,10385.889930956331
5.3849595e-05,0.12925117,165.57046151161194,10385.889930956331
-0.00023186927,0.043387555,165.57046151161194,10385.889930956331
0.0033221983,0.10220824,165.57046151161194,10385.889930956331
-0.0041771093,-0.31744352,165.57046151161194,10385.889930956331
0.007906016,0.13120097,165.57046151161194,10385.889930956331
-0.009913367,0.25500846,165.57046151161194,10385.889930956331
0.013075428,0.0076529207,165.57046151161194,10385.889930956331
-0.020740196,0.16425432,165.57046151161194,10385.889930956331
0.07204018,-0.06027081,165.57046151161194,10385.889930956331
-0.33349276,0.09467332,165.57046151161194,10385.889930956331
-0.36059996,0.086042516,165.57046151161194,10385.889930956331
0.094729945,-0.05141965,165.57046151161194,10385.889930956331
-0.046378214,0.13340446,165.57046151161194,10385.889930956331
0.012681758,-0.03999665,165.57046151161194,10385.889930956331
-0.012672322,0.17861244,165.57046151161194,10385.889930956331
0.014649315,0.15803263,165.57046151161194,10385.889930956331
-0.0115814,0.034897886,165.57046151161194,10385.889930956331
0.008284731,0.3572121,165.57046151161194,10385.889930956331
-0.01127484,-0.07390934,165.57046151161194,10385.889930956331
0.011957383,0.016710198,165.57046151161194,10385.889930956331
0.0016896195,0.2201876,165.57046151161194,10385.889930956331
-0.020529678,-0.26621455,165.57046151161194,10385.889930956331
-0.5058433,0.087008506,165.57046151161194,10385.889930956331
