alpha,beta,execution_time,error
0.22881384,-0.10598614,175.9504590034485,19053.08314738089
-0.06904978,-0.02177213,175.9504590034485,19053.08314738089
0.032394543,-0.08930788,175.9504590034485,19053.08314738089
-0.021020124,-0.020694654,175.9504590034485,19053.08314738089
0.016345793,0.005561644,175.9504590034485,19053.08314738089
-0.014951648,0.10047122,175.9504590034485,19053.08314738089
0.012799848,0.11123491,175.9504590034485,19053.08314738089
-0.0043267086,-0.08363923,175.9504590034485,19053.08314738089
-0.0035517253,-0.009207404,175.9504590034485,19053.08314738089
0.02217982,0.067048155,175.9504590034485,19053.08314738089
-0.053086586,-0.096986726,175.9504590034485,19053.08314738089
-0.20828272,0.11204386,175.9504590034485,19053.08314738089
-0.24194342,-0.15442285,175.9504590034485,19053.08314738089
-0.019775249,-0.20730291,175.9504590034485,19053.08314738089
0.002785587,0.100093216,175.9504590034485,19053.08314738089
0.00082254957,-0.18603265,175.9504590034485,19053.08314738089
0.00013014137,-0.17746228,175.9504590034485,19053.08314738089
-0.0014379888,-0.009078773,175.9504590034485,19053.08314738089
0.0009806557,0.11017381,175.9504590034485,19053.08314738089
0.004426276,-0.260529,175.9504590034485,19053.08314738089
-0.013331265,0.040161636,175.9504590034485,19053.08314738089
0.033185642,-0.22691573,175.9504590034485,19053.08314738089
-0.072324276,-0.038986024,175.9504590034485,19053.08314738089
0.23744532,0.049730424,175.9504590034485,19053.08314738089
-0.007298677,-0.24419804,175.9504590034485,19053.08314738089
-0.21579713,-0.10252263,175.9504590034485,19053.08314738089
0.056349922,0.035992548,175.9504590034485,19053.08314738089
-0.02231656,-0.052803673,175.9504590034485,19053.08314738089
0.011786621,0.11662831,175.9504590034485,19053.08314738089
-0.007646798,0.24496122,175.9504590034485,19053.08314738089
0.004892964,-0.15743418,175.9504590034485,19053.08314738089
-0.0028672647,0.16439974,175.9504590034485,19053.08314738089
0.002742614,0.1479871,175.9504590034485,19053.08314738089
-0.009289931,0.049986012,175.9504590034485,19053.08314738089
0.02474517,-0.055431172,175.9504590034485,19053.08314738089
-0.051577527,-0.058948055,175.9504590034485,19053.08314738089
-0.21114638,0.121187784,175.9504590034485,19053.08314738089
-0.24083328,-0.15284033,175.9504590034485,19053.08314738089
-0.020673605,-0.07277713,175.9504590034485,19053.08314738089
0.0033516001,0.19652295,175.9504590034485,19053.08314738089
-0.00095892773,-0.1552003,175.9504590034485,19053.08314738089
0.003862667,0.27945003,175.9504590034485,19053.08314738089
-0.0051906914,0.08159655,175.9504590034485,19053.08314738089
0.007010886,-0.0350856,175.9504590034485,19053.08314738089
-0.008299493,-0.003627327,175.9504590034485,19053.08314738089
0.011676186,-0.27070478,175.9504590034485,19053.08314738089
-0.025672715,0.18747991,175.9504590034485,19053.08314738089
0.061517842,0.005527942,175.9504590034485,19053.08314738089
-0.22445197,0.07915604,175.9504590034485,19053.08314738089
-0.006708931,0.32612,175.9504590034485,19053.08314738089
