alpha,beta,execution_time,error
-0.0054609776,0.06829911,58.918654918670654,9239.202038243478
-0.0033141444,0.021282107,58.918654918670654,9239.202038243478
0.0011705984,-0.0028366463,58.918654918670654,9239.202038243478
0.03480987,0.09640611,58.918654918670654,9239.202038243478
0.083514474,0.11450237,58.918654918670654,9239.202038243478
-0.0036476771,-0.022477249,58.918654918670654,9239.202038243478
-0.45217547,0.13485335,58.918654918670654,9239.202038243478
0.027926408,0.07115067,58.918654918670654,9239.202038243478
-0.037892785,0.08420401,58.918654918670654,9239.202038243478
-0.0078033386,-0.028586455,58.918654918670654,9239.202038243478
0.0115757305,-0.050084636,58.918654918670654,9239.202038243478
-0.0014381811,-0.06072349,58.918654918670654,9239.202038243478
0.00043164508,-0.0062314137,58.918654918670654,9239.202038243478
0.010804314,-0.05208323,58.918654918670654,9239.202038243478
-0.008150632,-0.029927652,58.918654918670654,9239.202038243478
-0.03756602,0.08597156,58.918654918670654,9239.202038243478
0.028580617,0.06673886,58.918654918670654,9239.202038243478
-0.45779583,0.13713981,58.918654918670654,9239.202038243478
-0.0029677649,-0.016255697,58.918654918670654,9239.202038243478
-0.08171906,0.1136005,58.918654918670654,9239.202038243478
-0.034752514,0.095694594,58.918654918670654,9239.202038243478
0.0012777179,0.0026595949,58.918654918670654,9239.202038243478
-0.0021375502,0.013427068,58.918654918670654,9239.202038243478
0.005918537,0.083205104,58.918654918670654,9239.202038243478
-0.03658812,-0.9332074,58.918654918670654,9239.202038243478
