alpha,beta,execution_time,error
0.21469542,-0.29098848,53.52149248123169,17541.28652924809
-0.49980205,-0.28516072,53.52149248123169,17541.28652924809
0.0012442645,0.004079618,53.52149248123169,17541.28652924809
0.0001740994,-0.001981274,53.52149248123169,17541.28652924809
-0.0033065225,0.007793622,53.52149248123169,17541.28652924809
-0.0015998338,0.0009807888,53.52149248123169,17541.28652924809
-0.25464353,-0.30231535,53.52149248123169,17541.28652924809
-0.0033347982,0.0084031075,53.52149248123169,17541.28652924809
0.0077392976,-0.008978963,53.52149248123169,17541.28652924809
-0.0007768621,0.0050146487,53.52149248123169,17541.28652924809
-0.099487245,0.8615995,53.52149248123169,17541.28652924809
-0.0017448802,0.0014812498,53.52149248123169,17541.28652924809
