alpha,beta,execution_time,error
0.0021753977,0.025643663,57.41057825088501,60886.30175707526
-0.28046092,-0.24230778,57.41057825088501,60886.30175707526
0.28245077,-0.24843307,57.41057825088501,60886.30175707526
-0.0026089973,-0.025093798,57.41057825088501,60886.30175707526
-0.47020587,-0.39128363,57.41057825088501,60886.30175707526
-0.0012745264,-0.007975017,57.41057825088501,60886.30175707526
-0.004128806,0.7510553,57.41057825088501,60886.30175707526
0.0036412475,0.33618894,57.41057825088501,60886.30175707526
0.0005931925,0.0029523452,57.41057825088501,60886.30175707526
-0.46929607,-0.21908502,57.41057825088501,60886.30175707526
