alpha,beta,execution_time,error
-0.010258237,0.06280632,166.36550664901733,266.2942110941376
-0.009309955,0.10204219,166.36550664901733,266.2942110941376
-0.0051545664,0.19038318,166.36550664901733,266.2942110941376
0.00061652984,-0.3069065,166.36550664901733,266.2942110941376
0.017098444,0.101152085,166.36550664901733,266.2942110941376
0.025358004,0.11065361,166.36550664901733,266.2942110941376
0.025903152,0.07996729,166.36550664901733,266.2942110941376
0.017753744,-0.05353661,166.36550664901733,266.2942110941376
0.0032847736,0.0067428816,166.36550664901733,266.2942110941376
-0.010928149,-0.0019180822,166.36550664901733,266.2942110941376
-0.018186027,-0.21259451,166.36550664901733,266.2942110941376
-0.022164406,-0.06709398,166.36550664901733,266.2942110941376
-0.017795218,-0.14342138,166.36550664901733,266.2942110941376
-0.009541989,-0.10286066,166.36550664901733,266.2942110941376
0.0012993577,-0.11808743,166.36550664901733,266.2942110941376
0.003894284,-0.17694822,166.36550664901733,266.2942110941376
0.0064594275,-0.22060871,166.36550664901733,266.2942110941376
0.01175234,-0.065939456,166.36550664901733,266.2942110941376
0.017701458,-0.06429681,166.36550664901733,266.2942110941376
0.017027427,-0.08594078,166.36550664901733,266.2942110941376
0.015863497,-0.06964866,166.36550664901733,266.2942110941376
0.0007565313,-0.49456862,166.36550664901733,266.2942110941376
-0.010832381,-0.121488675,166.36550664901733,266.2942110941376
-0.027227921,-0.029973196,166.36550664901733,266.2942110941376
-0.02990363,-0.078293115,166.36550664901733,266.2942110941376
-0.02658169,-0.028436136,166.36550664901733,266.2942110941376
-0.010267436,-0.07131773,166.36550664901733,266.2942110941376
0.003239917,-0.17606664,166.36550664901733,266.2942110941376
0.016650338,0.020169241,166.36550664901733,266.2942110941376
0.015844949,0.059613265,166.36550664901733,266.2942110941376
0.015772372,0.16703758,166.36550664901733,266.2942110941376
0.009972747,0.20266163,166.36550664901733,266.2942110941376
0.0073047644,-0.0366587,166.36550664901733,266.2942110941376
0.0042883377,-0.12516353,166.36550664901733,266.2942110941376
0.0021922763,0.06962648,166.36550664901733,266.2942110941376
-0.0118464725,-0.119005844,166.36550664901733,266.2942110941376
-0.01925935,0.04449442,166.36550664901733,266.2942110941376
-0.023891281,0.048970114,166.36550664901733,266.2942110941376
-0.01872834,0.07920128,166.36550664901733,266.2942110941376
-0.009994008,0.15455683,166.36550664901733,266.2942110941376
0.003768664,0.03816639,166.36550664901733,266.2942110941376
0.018288618,0.10676527,166.36550664901733,266.2942110941376
0.024608053,0.14846402,166.36550664901733,266.2942110941376
0.02421438,0.12186955,166.36550664901733,266.2942110941376
0.01587069,0.12109642,166.36550664901733,266.2942110941376
0.0012271651,-0.0642238,166.36550664901733,266.2942110941376
-0.0034451222,-0.23580855,166.36550664901733,266.2942110941376
-0.008937901,0.16699088,166.36550664901733,266.2942110941376
-0.009438288,0.087781474,166.36550664901733,266.2942110941376
-0.010721533,0.1463592,166.36550664901733,266.2942110941376
