alpha,beta,execution_time,error
-0.011229283,0.101600304,166.998863697052,1039.5119192344212
-0.0052603334,0.13338217,166.998863697052,1039.5119192344212
-4.4264005e-05,0.18417007,166.998863697052,1039.5119192344212
0.0137826605,-0.09604761,166.998863697052,1039.5119192344212
0.027683347,-0.12247236,166.998863697052,1039.5119192344212
0.027043406,0.0034655603,166.998863697052,1039.5119192344212
0.013470576,-0.050740417,166.998863697052,1039.5119192344212
0.007208657,-0.20056719,166.998863697052,1039.5119192344212
0.015936755,0.022023028,166.998863697052,1039.5119192344212
0.026314685,-0.073788784,166.998863697052,1039.5119192344212
0.02592684,-0.14751479,166.998863697052,1039.5119192344212
0.022111207,-0.027429663,166.998863697052,1039.5119192344212
0.013407018,0.034317806,166.998863697052,1039.5119192344212
0.012942543,0.19149943,166.998863697052,1039.5119192344212
0.012013995,0.12365606,166.998863697052,1039.5119192344212
0.017397065,0.113017604,166.998863697052,1039.5119192344212
0.028611561,-0.011198158,166.998863697052,1039.5119192344212
0.032078054,0.0016840424,166.998863697052,1039.5119192344212
0.024671322,-0.044614885,166.998863697052,1039.5119192344212
0.009381548,0.09969504,166.998863697052,1039.5119192344212
0.0077726077,-0.2820416,166.998863697052,1039.5119192344212
0.019200431,-0.076855086,166.998863697052,1039.5119192344212
0.02844449,-0.05574468,166.998863697052,1039.5119192344212
0.023176966,-0.069104865,166.998863697052,1039.5119192344212
0.016465373,-0.14808598,166.998863697052,1039.5119192344212
0.00033906059,0.12693508,166.998863697052,1039.5119192344212
-0.01079861,0.10620482,166.998863697052,1039.5119192344212
-0.016778298,0.066203535,166.998863697052,1039.5119192344212
-0.013984206,0.19128431,166.998863697052,1039.5119192344212
-0.0088770995,0.033320505,166.998863697052,1039.5119192344212
-0.015148961,0.20673046,166.998863697052,1039.5119192344212
-0.026499024,0.076814495,166.998863697052,1039.5119192344212
-0.028649094,0.10862088,166.998863697052,1039.5119192344212
-0.017898096,0.22011252,166.998863697052,1039.5119192344212
-0.0071461946,0.31288275,166.998863697052,1039.5119192344212
-0.004565368,-0.24986131,166.998863697052,1039.5119192344212
-0.009687404,0.4119618,166.998863697052,1039.5119192344212
-0.021608392,0.023442633,166.998863697052,1039.5119192344212
-0.022074685,0.20592688,166.998863697052,1039.5119192344212
-0.024603225,-0.013917234,166.998863697052,1039.5119192344212
-0.020412682,0.054427043,166.998863697052,1039.5119192344212
-0.009389565,-0.2181602,166.998863697052,1039.5119192344212
-0.004032854,-0.05203582,166.998863697052,1039.5119192344212
-0.011859975,-0.14911553,166.998863697052,1039.5119192344212
-0.0288084,0.04515263,166.998863697052,1039.5119192344212
-0.030976268,-0.012812381,166.998863697052,1039.5119192344212
-0.019164039,0.0211797,166.998863697052,1039.5119192344212
-0.009021697,-0.09825961,166.998863697052,1039.5119192344212
-0.011238821,-0.07019909,166.998863697052,1039.5119192344212
-0.0060106716,-0.0704712,166.998863697052,1039.5119192344212
