alpha,beta,execution_time,error
-0.0032634211,0.0057948064,57.63506102561951,65167.69275340684
-0.33426675,-0.13282253,57.63506102561951,65167.69275340684
-0.0010861239,0.024877703,57.63506102561951,65167.69275340684
-0.0022865795,0.11139173,57.63506102561951,65167.69275340684
0.4106937,-0.20354597,57.63506102561951,65167.69275340684
0.01297922,0.14698763,57.63506102561951,65167.69275340684
0.0026731424,0.035179775,57.63506102561951,65167.69275340684
0.03484808,-0.23962797,57.63506102561951,65167.69275340684
0.045865633,-0.47251958,57.63506102561951,65167.69275340684
0.0014236306,-0.0036014067,57.63506102561951,65167.69275340684
0.013011252,0.22409411,57.63506102561951,65167.69275340684
-0.41327465,-0.1871737,57.63506102561951,65167.69275340684
-0.001702588,0.027542476,57.63506102561951,65167.69275340684
0.005185889,0.047944207,57.63506102561951,65167.69275340684
0.33424705,-0.1765156,57.63506102561951,65167.69275340684
-0.004299246,0.12221409,57.63506102561951,65167.69275340684
-0.0036896404,0.6999365,57.63506102561951,65167.69275340684
