alpha,beta,execution_time,error
0.002661607,-0.030658735,71.38174605369568,5239.456389603457
0.0012739793,-0.0371252,71.38174605369568,5239.456389603457
-0.008974012,0.059135888,71.38174605369568,5239.456389603457
-0.05664524,0.18786012,71.38174605369568,5239.456389603457
0.05411048,-0.63912857,71.38174605369568,5239.456389603457
0.05640973,0.20369108,71.38174605369568,5239.456389603457
-0.0045306454,0.037767243,71.38174605369568,5239.456389603457
0.0009100553,0.005292097,71.38174605369568,5239.456389603457
-0.002571692,0.022603186,71.38174605369568,5239.456389603457
0.49274316,0.19672927,71.38174605369568,5239.456389603457
0.0022394592,-0.17267036,71.38174605369568,5239.456389603457
0.0016067566,-0.013824225,71.38174605369568,5239.456389603457
0.008456775,0.039529856,71.38174605369568,5239.456389603457
0.056206934,0.18570623,71.38174605369568,5239.456389603457
-0.050248437,-0.56844354,71.38174605369568,5239.456389603457
-0.05652488,0.19018935,71.38174605369568,5239.456389603457
0.0039068223,0.03827955,71.38174605369568,5239.456389603457
0.0007027909,0.021864748,71.38174605369568,5239.456389603457
-0.0031216939,0.031428244,71.38174605369568,5239.456389603457
0.4915294,0.1999089,71.38174605369568,5239.456389603457
