alpha,beta,execution_time,error
-0.005023079,-0.003153059,49.475358724594116,141.60653693895276
-0.003363888,-0.007919307,49.475358724594116,141.60653693895276
-0.0004494422,-0.11322087,49.475358724594116,141.60653693895276
0.0009782709,0.023520242,49.475358724594116,141.60653693895276
-0.003070596,-0.034192443,49.475358724594116,141.60653693895276
-0.0014856941,-0.59346384,49.475358724594116,141.60653693895276
0.0027088663,-0.2457272,49.475358724594116,141.60653693895276
-0.0006424341,-0.09447157,49.475358724594116,141.60653693895276
0.0018662709,-0.12817845,49.475358724594116,141.60653693895276
-0.0044602924,-0.02057453,49.475358724594116,141.60653693895276
-0.008227229,-0.036914617,49.475358724594116,141.60653693895276
-0.008280906,-0.030831866,49.475358724594116,141.60653693895276
0.0046306564,-0.044594385,49.475358724594116,141.60653693895276
-0.0016037615,0.026457883,49.475358724594116,141.60653693895276
0.0006713532,-0.014673956,49.475358724594116,141.60653693895276
0.0028094016,0.25154293,49.475358724594116,141.60653693895276
-0.0016001257,0.64093477,49.475358724594116,141.60653693895276
-0.002945635,0.10586087,49.475358724594116,141.60653693895276
-0.00086390285,0.15913558,49.475358724594116,141.60653693895276
-0.00048014525,0.17111589,49.475358724594116,141.60653693895276
-0.0033635967,-0.020381521,49.475358724594116,141.60653693895276
-0.005074908,0.03855756,49.475358724594116,141.60653693895276
0.039680608,-0.0049989033,49.475358724594116,141.60653693895276
