alpha,beta,execution_time,error
-0.0034292398,0.11996109,58.54428052902222,1622.028557199901
0.035300855,0.45795232,58.54428052902222,1622.028557199901
-0.0011718343,-0.029639002,58.54428052902222,1622.028557199901
3.915102e-05,-0.028434789,58.54428052902222,1622.028557199901
-0.00055714406,0.003880671,58.54428052902222,1622.028557199901
0.00087899447,-0.48945874,58.54428052902222,1622.028557199901
0.09011744,0.40052366,58.54428052902222,1622.028557199901
-0.00011047411,-0.13165362,58.54428052902222,1622.028557199901
0.0003393779,-0.23788741,58.54428052902222,1622.028557199901
-0.0010132417,-0.12065771,58.54428052902222,1622.028557199901
0.00010774603,-0.3548025,58.54428052902222,1622.028557199901
-0.00032083353,-0.004327004,58.54428052902222,1622.028557199901
-0.01693011,0.39976615,58.54428052902222,1622.028557199901
