alpha,beta,execution_time,error
0.058503166,0.17372677,138.91804361343384,5216.827274283903
0.0121586295,0.09536093,138.91804361343384,5216.827274283903
0.0014549587,0.00269092,138.91804361343384,5216.827274283903
0.0025076054,-0.031946916,138.91804361343384,5216.827274283903
0.49361926,0.1848898,138.91804361343384,5216.827274283903
-0.0028446817,-0.005940802,138.91804361343384,5216.827274283903
0.0010112766,-0.0025544087,138.91804361343384,5216.827274283903
-0.0045676446,0.032223422,138.91804361343384,5216.827274283903
0.056942385,0.1871034,138.91804361343384,5216.827274283903
0.051958688,-0.61703765,138.91804361343384,5216.827274283903
-0.058631252,0.17979465,138.91804361343384,5216.827274283903
-0.012891252,0.12651226,138.91804361343384,5216.827274283903
0.0012328944,0.007913566,138.91804361343384,5216.827274283903
0.0019920021,-0.004452649,138.91804361343384,5216.827274283903
0.492428,0.18633085,138.91804361343384,5216.827274283903
-0.0033548279,-0.0041598426,138.91804361343384,5216.827274283903
0.0004858839,-0.0008733609,138.91804361343384,5216.827274283903
0.0037558146,0.023935761,138.91804361343384,5216.827274283903
-0.056691643,0.1807938,138.91804361343384,5216.827274283903
-0.05238817,-0.62632203,138.91804361343384,5216.827274283903
