alpha,beta,execution_time,error
-0.009300878,0.05632251,45.285008668899536,333.10023805081914
-0.0014638134,-0.2536636,45.285008668899536,333.10023805081914
0.019938594,0.22316928,45.285008668899536,333.10023805081914
0.03475338,0.15312864,45.285008668899536,333.10023805081914
0.027654607,0.10548584,45.285008668899536,333.10023805081914
-0.014205639,-0.12852718,45.285008668899536,333.10023805081914
-0.04641748,-0.007040921,45.285008668899536,333.10023805081914
-0.03728252,0.02925343,45.285008668899536,333.10023805081914
-0.0015464165,0.35481593,45.285008668899536,333.10023805081914
0.020635152,-0.121499084,45.285008668899536,333.10023805081914
0.022062551,-0.12948842,45.285008668899536,333.10023805081914
0.022546973,-0.064167514,45.285008668899536,333.10023805081914
0.012486392,0.0143101495,45.285008668899536,333.10023805081914
-0.02188507,-0.08177988,45.285008668899536,333.10023805081914
-0.049901303,-0.015512246,45.285008668899536,333.10023805081914
-0.034158364,-0.019444311,45.285008668899536,333.10023805081914
0.010642434,0.045705345,45.285008668899536,333.10023805081914
0.033269804,0.13371821,45.285008668899536,333.10023805081914
0.028668245,0.18080772,45.285008668899536,333.10023805081914
0.006216819,0.3909579,45.285008668899536,333.10023805081914
-0.0038298839,-0.4829839,45.285008668899536,333.10023805081914
-0.017889027,0.12963432,45.285008668899536,333.10023805081914
-0.028743777,0.20399067,45.285008668899536,333.10023805081914
-0.016729845,0.2086969,45.285008668899536,333.10023805081914
0.014563119,0.06460706,45.285008668899536,333.10023805081914
0.03915992,0.1481158,45.285008668899536,333.10023805081914
0.03044374,0.17581907,45.285008668899536,333.10023805081914
-0.0032865372,0.16390418,45.285008668899536,333.10023805081914
-0.023571573,0.1250758,45.285008668899536,333.10023805081914
-0.022125844,0.14607534,45.285008668899536,333.10023805081914
