alpha,beta,execution_time,error
0.008920288,0.14263152,166.25793075561523,103.90333123029271
0.006702033,0.052736375,166.25793075561523,103.90333123029271
0.0065512448,0.13543352,166.25793075561523,103.90333123029271
0.0057080667,0.06590562,166.25793075561523,103.90333123029271
0.0056778346,0.10467496,166.25793075561523,103.90333123029271
0.005541311,0.08556392,166.25793075561523,103.90333123029271
0.0056526777,0.060446337,166.25793075561523,103.90333123029271
0.005875228,0.06806197,166.25793075561523,103.90333123029271
0.0064121755,0.017958825,166.25793075561523,103.90333123029271
0.006948726,-0.011362819,166.25793075561523,103.90333123029271
0.008764417,0.005013549,166.25793075561523,103.90333123029271
0.011870726,-0.051830817,166.25793075561523,103.90333123029271
-0.0077024903,0.095933005,166.25793075561523,103.90333123029271
-0.004682572,0.016611021,166.25793075561523,103.90333123029271
-0.0027251546,0.11239924,166.25793075561523,103.90333123029271
-0.0021543363,0.035218995,166.25793075561523,103.90333123029271
-0.0013857194,0.19531927,166.25793075561523,103.90333123029271
-0.0009750906,-0.11965999,166.25793075561523,103.90333123029271
-0.00065875857,0.34571365,166.25793075561523,103.90333123029271
-0.00013297691,0.043509375,166.25793075561523,103.90333123029271
3.221628e-05,0.20833863,166.25793075561523,103.90333123029271
0.0011877703,-0.3040659,166.25793075561523,103.90333123029271
0.001366376,-0.3512336,166.25793075561523,103.90333123029271
0.003780612,-0.25381103,166.25793075561523,103.90333123029271
0.0119414795,-0.017398395,166.25793075561523,103.90333123029271
0.0036767914,0.18306419,166.25793075561523,103.90333123029271
0.0012289912,0.027181318,166.25793075561523,103.90333123029271
0.0011446933,0.018848224,166.25793075561523,103.90333123029271
-4.5802153e-05,-0.17423983,166.25793075561523,103.90333123029271
-5.647806e-05,0.37473604,166.25793075561523,103.90333123029271
-0.00059272157,0.19476165,166.25793075561523,103.90333123029271
-0.001106349,-0.105292514,166.25793075561523,103.90333123029271
-0.0013358052,-0.011790773,166.25793075561523,103.90333123029271
-0.0021853151,-0.1407447,166.25793075561523,103.90333123029271
-0.0027682388,-0.24572143,166.25793075561523,103.90333123029271
-0.004682183,-0.054460235,166.25793075561523,103.90333123029271
-0.007796724,-0.16410431,166.25793075561523,103.90333123029271
0.011800645,0.06961402,166.25793075561523,103.90333123029271
0.00882884,0.090885624,166.25793075561523,103.90333123029271
0.0068954173,0.045815714,166.25793075561523,103.90333123029271
0.0064622257,0.108196914,166.25793075561523,103.90333123029271
0.005758723,0.03816199,166.25793075561523,103.90333123029271
0.005680214,0.054547936,166.25793075561523,103.90333123029271
0.005449635,0.0365212,166.25793075561523,103.90333123029271
0.005685422,0.030265315,166.25793075561523,103.90333123029271
0.0056431326,0.00038733668,166.25793075561523,103.90333123029271
0.006551053,0.00077616464,166.25793075561523,103.90333123029271
0.006683811,-0.03644915,166.25793075561523,103.90333123029271
0.008859014,-0.061001148,166.25793075561523,103.90333123029271
0.017269503,0.00133997,166.25793075561523,103.90333123029271
