alpha,beta,execution_time,error
-0.0032418033,-0.2898138,59.98873233795166,103.41265366999279
-0.0014820831,-0.14465147,59.98873233795166,103.41265366999279
-0.0005102389,-0.3628798,59.98873233795166,103.41265366999279
0.00017489813,-0.0020216526,59.98873233795166,103.41265366999279
0.0011358819,0.28901717,59.98873233795166,103.41265366999279
0.0010723512,0.13526818,59.98873233795166,103.41265366999279
0.0032865177,0.18318935,59.98873233795166,103.41265366999279
0.0021359099,0.1484615,59.98873233795166,103.41265366999279
0.009737574,0.07874507,59.98873233795166,103.41265366999279
-0.003042984,-0.44621605,59.98873233795166,103.41265366999279
-0.01494739,-0.08018323,59.98873233795166,103.41265366999279
-0.00754066,-0.08896858,59.98873233795166,103.41265366999279
-0.008272176,-0.0832821,59.98873233795166,103.41265366999279
-0.0066395355,-0.05597327,59.98873233795166,103.41265366999279
-0.007080504,-0.050179813,59.98873233795166,103.41265366999279
-0.0070558595,-0.04374161,59.98873233795166,103.41265366999279
-0.007439079,-0.016988892,59.98873233795166,103.41265366999279
-0.008402061,-0.016380496,59.98873233795166,103.41265366999279
-0.009993276,0.050020415,59.98873233795166,103.41265366999279
-0.020976689,-0.022268105,59.98873233795166,103.41265366999279
-0.0101599805,-0.14134072,59.98873233795166,103.41265366999279
-0.008488488,-0.08240426,59.98873233795166,103.41265366999279
-0.0074685644,-0.11540566,59.98873233795166,103.41265366999279
-0.0069950204,-0.08345397,59.98873233795166,103.41265366999279
-0.007165909,-0.084965594,59.98873233795166,103.41265366999279
-0.0069082663,-0.08319901,59.98873233795166,103.41265366999279
-0.008394022,-0.038129833,59.98873233795166,103.41265366999279
-0.007483693,-0.031977147,59.98873233795166,103.41265366999279
-0.014868038,0.010365332,59.98873233795166,103.41265366999279
-0.0026868857,0.28109092,59.98873233795166,103.41265366999279
0.009685954,-0.060444973,59.98873233795166,103.41265366999279
0.0019929013,-0.07838232,59.98873233795166,103.41265366999279
0.0028841605,-0.122608975,59.98873233795166,103.41265366999279
0.0009822758,-0.16967566,59.98873233795166,103.41265366999279
0.0011945753,-0.21421722,59.98873233795166,103.41265366999279
0.00012348182,-0.026458273,59.98873233795166,103.41265366999279
-0.00049783266,0.13689312,59.98873233795166,103.41265366999279
-0.0017103303,0.20165087,59.98873233795166,103.41265366999279
-0.0032937971,0.25661087,59.98873233795166,103.41265366999279
-0.0138802305,0.0034741121,59.98873233795166,103.41265366999279
