alpha,beta,execution_time,error
0.05884067,-0.12486559,49.05198931694031,1644.7190417144423
-0.000110636945,0.02953597,49.05198931694031,1644.7190417144423
-0.00069147267,0.22118236,49.05198931694031,1644.7190417144423
-0.0020032576,0.25471106,49.05198931694031,1644.7190417144423
0.00013633844,0.31660488,49.05198931694031,1644.7190417144423
4.866504e-05,0.086276695,49.05198931694031,1644.7190417144423
-0.0004563472,0.34210125,49.05198931694031,1644.7190417144423
0.0002234467,0.25581416,49.05198931694031,1644.7190417144423
-0.00044481468,0.22893192,49.05198931694031,1644.7190417144423
-0.00059271615,0.004814401,49.05198931694031,1644.7190417144423
-0.058133,-0.1416688,49.05198931694031,1644.7190417144423
-0.01581192,-0.058494065,49.05198931694031,1644.7190417144423
-0.00010102184,0.09230711,49.05198931694031,1644.7190417144423
-0.00044304843,0.10579121,49.05198931694031,1644.7190417144423
-0.016885372,-0.07603586,49.05198931694031,1644.7190417144423
0.03376572,-0.27869293,49.05198931694031,1644.7190417144423
0.03332867,-0.3938957,49.05198931694031,1644.7190417144423
0.033739857,-0.2643511,49.05198931694031,1644.7190417144423
0.033928175,-0.25490102,49.05198931694031,1644.7190417144423
0.03482004,-0.19783458,49.05198931694031,1644.7190417144423
0.016871978,-0.20300367,49.05198931694031,1644.7190417144423
-0.000279719,0.12429029,49.05198931694031,1644.7190417144423
0.0012205503,0.10938489,49.05198931694031,1644.7190417144423
0.015493266,-0.052155335,49.05198931694031,1644.7190417144423
