run_id,beam_file,N,loss_sigma,learning_rate,final_apodized_loss,k_t_inferred,exec_time_seconds,status,output_directory
14,beam_v2_256.mat,3,1.0,0.0001,64.63319396972656,2.1341769695281982,95.15,EXITOSO,outputs/20260623_060025_beam_v2_256
15,beam_v2_256.mat,3,1.0,1e-06,483.00811767578125,1.0095367431640625,94.43,EXITOSO,outputs/20260623_060200_beam_v2_256
16,beam_v2_256.mat,3,10.0,0.01,976.1483154296875,2.565563678741455,112.64,EXITOSO,outputs/20260623_060352_beam_v2_256
17,beam_v2_256.mat,3,10.0,0.0001,974.2650756835938,2.030365228652954,94.81,EXITOSO,outputs/20260623_060527_beam_v2_256
18,beam_v2_256.mat,3,10.0,1e-06,2295.32763671875,2.28153133392334,96.44,EXITOSO,outputs/20260623_060703_beam_v2_256
19,beam_v2_256.mat,3,100.0,0.01,129.89126586914062,2.0458505153656006,95.15,EXITOSO,outputs/20260623_060839_beam_v2_256
20,beam_v2_256.mat,3,100.0,0.0001,26.514591217041016,2.299865484237671,95.39,EXITOSO,outputs/20260623_061014_beam_v2_256
21,beam_v2_256.mat,3,100.0,1e-06,317.79827880859375,2.2834808826446533,94.99,EXITOSO,outputs/20260623_061149_beam_v2_256
22,beam_v2_256.mat,3,100000.0,0.01,0.026615144684910774,2.2997500896453857,94.93,EXITOSO,outputs/20260623_061324_beam_v2_256
23,beam_v2_256.mat,3,100000.0,0.0001,0.026600878685712814,2.2998664379119873,94.3,EXITOSO,outputs/20260623_061458_beam_v2_256
24,beam_v2_256.mat,3,100000.0,1e-06,0.31742599606513977,2.283177375793457,94.96,EXITOSO,outputs/20260623_061633_beam_v2_256
25,beam_v2_256.mat,4,1.0,0.01,79.37100219726562,1.9947431087493896,105.41,EXITOSO,outputs/20260623_061819_beam_v2_256
26,beam_v2_256.mat,4,1.0,0.0001,214.75418090820312,0.2037925124168396,106.65,EXITOSO,outputs/20260623_062005_beam_v2_256
27,beam_v2_256.mat,4,1.0,1e-06,494.9341735839844,1.0098711252212524,105.94,EXITOSO,outputs/20260623_062151_beam_v2_256
28,beam_v2_256.mat,4,10.0,0.01,367.1439208984375,1.9907922744750977,105.23,EXITOSO,outputs/20260623_062337_beam_v2_256
29,beam_v2_256.mat,4,10.0,0.0001,367.2028503417969,1.9909886121749878,104.89,EXITOSO,outputs/20260623_062521_beam_v2_256
30,beam_v2_256.mat,4,10.0,1e-06,2303.8662109375,1.97819185256958,105.09,EXITOSO,outputs/20260623_062706_beam_v2_256
31,beam_v2_256.mat,4,100.0,0.01,49.97930908203125,1.9905495643615723,105.9,EXITOSO,outputs/20260623_062852_beam_v2_256
32,beam_v2_256.mat,4,100.0,0.0001,49.971920013427734,1.9906303882598877,105.82,EXITOSO,outputs/20260623_063038_beam_v2_256
33,beam_v2_256.mat,4,100.0,1e-06,288.3275146484375,1.9882402420043945,105.39,EXITOSO,outputs/20260623_063223_beam_v2_256
34,beam_v2_256.mat,4,100000.0,0.01,0.16465246677398682,2.2127697467803955,105.94,EXITOSO,outputs/20260623_063410_beam_v2_256
35,beam_v2_256.mat,4,100000.0,0.0001,0.05060187727212906,1.9907692670822144,105.78,EXITOSO,outputs/20260623_063555_beam_v2_256
36,beam_v2_256.mat,4,100000.0,1e-06,0.3040686845779419,2.002305030822754,106.22,EXITOSO,outputs/20260623_063741_beam_v2_256
37,beam_v2_256.mat,5,1.0,0.01,214.495849609375,0.20000000298023224,124.98,EXITOSO,outputs/20260623_063947_beam_v2_256
38,beam_v2_256.mat,5,1.0,0.0001,214.52444458007812,0.3134423494338989,124.14,EXITOSO,outputs/20260623_064151_beam_v2_256
39,beam_v2_256.mat,5,1.0,1e-06,473.3427734375,0.9935463070869446,125.62,EXITOSO,outputs/20260623_064356_beam_v2_256
40,beam_v2_256.mat,5,10.0,0.01,196.28672790527344,3.3884975910186768,125.68,EXITOSO,outputs/20260623_064602_beam_v2_256
41,beam_v2_256.mat,5,10.0,0.0001,196.16773986816406,3.3885915279388428,123.26,EXITOSO,outputs/20260623_064805_beam_v2_256
42,beam_v2_256.mat,5,10.0,1e-06,1998.8056640625,3.413577079772949,125.5,EXITOSO,outputs/20260623_065011_beam_v2_256
43,beam_v2_256.mat,5,100.0,0.01,26.550426483154297,3.3875746726989746,125.29,EXITOSO,outputs/20260623_065216_beam_v2_256
44,beam_v2_256.mat,5,100.0,0.0001,26.5145263671875,3.3885810375213623,124.33,EXITOSO,outputs/20260623_065421_beam_v2_256
45,beam_v2_256.mat,5,100.0,1e-06,288.34228515625,3.4149460792541504,124.78,EXITOSO,outputs/20260623_065625_beam_v2_256
46,beam_v2_256.mat,5,100000.0,0.01,0.026610516011714935,3.388493299484253,129.11,EXITOSO,outputs/20260623_065834_beam_v2_256
47,beam_v2_256.mat,5,100000.0,0.0001,0.02660089172422886,3.388568878173828,135.26,EXITOSO,outputs/20260623_070049_beam_v2_256
48,beam_v2_256.mat,5,100000.0,1e-06,0.2938547730445862,3.394503593444824,125.49,EXITOSO,outputs/20260623_070255_beam_v2_256
49,beam_v2_256.mat,6,1.0,0.01,216.180908203125,0.21864992380142212,141.5,EXITOSO,outputs/20260623_070517_beam_v2_256
50,beam_v2_256.mat,6,1.0,0.0001,214.43467712402344,0.390179306268692,140.19,EXITOSO,outputs/20260623_070737_beam_v2_256
51,beam_v2_256.mat,6,1.0,1e-06,458.7793273925781,1.0095367431640625,141.29,EXITOSO,outputs/20260623_070958_beam_v2_256
52,beam_v2_256.mat,6,10.0,0.01,874.9403076171875,2.3009583950042725,141.29,EXITOSO,outputs/20260623_071219_beam_v2_256
53,beam_v2_256.mat,6,10.0,0.0001,877.8876342773438,2.3000073432922363,144.34,EXITOSO,outputs/20260623_071444_beam_v2_256
54,beam_v2_256.mat,6,10.0,1e-06,2030.33837890625,2.282263994216919,138.76,EXITOSO,outputs/20260623_071702_beam_v2_256
55,beam_v2_256.mat,6,100.0,0.01,118.46786499023438,2.3013782501220703,141.89,EXITOSO,outputs/20260623_071924_beam_v2_256
56,beam_v2_256.mat,6,100.0,0.0001,118.46578979492188,2.3008275032043457,140.35,EXITOSO,outputs/20260623_072145_beam_v2_256
57,beam_v2_256.mat,6,100.0,1e-06,293.32305908203125,2.2618136405944824,143.92,EXITOSO,outputs/20260623_072408_beam_v2_256
58,beam_v2_256.mat,6,100000.0,0.01,0.11889006942510605,2.3010520935058594,140.66,EXITOSO,outputs/20260623_072629_beam_v2_256
59,beam_v2_256.mat,6,100000.0,0.0001,0.11886873096227646,2.3008062839508057,140.69,EXITOSO,outputs/20260623_072850_beam_v2_256
60,beam_v2_256.mat,6,100000.0,1e-06,0.2679581344127655,2.2819366455078125,140.39,EXITOSO,outputs/20260623_073110_beam_v2_256
61,beam_v2_256.mat,7,1.0,0.01,214.55313110351562,0.6105695366859436,159.56,EXITOSO,outputs/20260623_073350_beam_v2_256
62,beam_v2_256.mat,7,1.0,0.0001,214.4823455810547,0.37555667757987976,159.03,EXITOSO,outputs/20260623_073629_beam_v2_256
63,beam_v2_256.mat,7,1.0,1e-06,372.70843505859375,0.9898672103881836,158.13,EXITOSO,outputs/20260623_073907_beam_v2_256
64,beam_v2_256.mat,7,10.0,0.01,196.2950439453125,4.5909647941589355,160.05,EXITOSO,outputs/20260623_074147_beam_v2_256
65,beam_v2_256.mat,7,10.0,0.0001,196.16819763183594,4.590547561645508,158.64,EXITOSO,outputs/20260623_074426_beam_v2_256
66,beam_v2_256.mat,7,10.0,1e-06,1882.88525390625,4.544890403747559,159.46,EXITOSO,outputs/20260623_074705_beam_v2_256
67,beam_v2_256.mat,7,100.0,0.01,26.534446716308594,4.590970993041992,157.04,EXITOSO,outputs/20260623_074942_beam_v2_256
68,beam_v2_256.mat,7,100.0,0.0001,26.514530181884766,4.590523719787598,159.63,EXITOSO,outputs/20260623_075222_beam_v2_256
69,beam_v2_256.mat,7,100.0,1e-06,253.43389892578125,4.525529384613037,157.58,EXITOSO,outputs/20260623_075500_beam_v2_256
70,beam_v2_256.mat,7,100000.0,0.01,0.026617154479026794,4.590289115905762,218.29,EXITOSO,outputs/20260623_075838_beam_v2_256
71,beam_v2_256.mat,7,100000.0,0.0001,0.026600833982229233,4.590535640716553,185.65,EXITOSO,outputs/20260623_080144_beam_v2_256
72,beam_v2_256.mat,7,100000.0,1e-06,0.23899364471435547,4.544890403747559,191.31,EXITOSO,outputs/20260623_080455_beam_v2_256
73,beam_v2_256.mat,8,1.0,0.01,214.48123168945312,0.20000000298023224,186.49,EXITOSO,outputs/20260623_080801_beam_v2_256
74,beam_v2_256.mat,8,1.0,0.0001,214.3100128173828,0.5615836977958679,178.07,EXITOSO,outputs/20260623_081100_beam_v2_256
75,beam_v2_256.mat,8,1.0,1e-06,403.67596435546875,1.0095367431640625,181.24,EXITOSO,outputs/20260623_081401_beam_v2_256
76,beam_v2_256.mat,8,10.0,0.01,196.3334197998047,2.8166909217834473,180.77,EXITOSO,outputs/20260623_081702_beam_v2_256
77,beam_v2_256.mat,8,10.0,0.0001,196.16748046875,2.816772699356079,180.48,EXITOSO,outputs/20260623_082002_beam_v2_256
78,beam_v2_256.mat,8,10.0,1e-06,1991.60107421875,2.8288471698760986,180.75,EXITOSO,outputs/20260623_082303_beam_v2_256
79,beam_v2_256.mat,8,100.0,0.01,26.536964416503906,2.816415786743164,182.72,EXITOSO,outputs/20260623_082606_beam_v2_256
80,beam_v2_256.mat,8,100.0,0.0001,26.514469146728516,2.8167765140533447,196.4,EXITOSO,outputs/20260623_082922_beam_v2_256
81,beam_v2_256.mat,8,100.0,1e-06,276.89495849609375,2.8286778926849365,193.39,EXITOSO,outputs/20260623_083235_beam_v2_256
82,beam_v2_256.mat,8,100000.0,0.01,0.026652663946151733,2.816561460494995,216.06,EXITOSO,outputs/20260623_083611_beam_v2_256
83,beam_v2_256.mat,8,100000.0,0.0001,0.026600824669003487,2.816774845123291,213.43,EXITOSO,outputs/20260623_083945_beam_v2_256
84,beam_v2_256.mat,8,100000.0,1e-06,0.2510385513305664,2.8288471698760986,196.4,EXITOSO,outputs/20260623_084301_beam_v2_256
85,beam_v2_256.mat,9,1.0,0.01,43.97956085205078,2.2963268756866455,226.85,EXITOSO,outputs/20260623_084648_beam_v2_256
86,beam_v2_256.mat,9,1.0,0.0001,43.98350143432617,2.0184061527252197,199.7,EXITOSO,outputs/20260623_085008_beam_v2_256
87,beam_v2_256.mat,9,1.0,1e-06,409.7918701171875,2.2615787982940674,217.47,EXITOSO,outputs/20260623_085345_beam_v2_256
88,beam_v2_256.mat,9,10.0,0.01,196.65451049804688,2.022800922393799,230.47,EXITOSO,outputs/20260623_085736_beam_v2_256
89,beam_v2_256.mat,9,10.0,0.0001,196.16748046875,2.022489070892334,225.91,EXITOSO,outputs/20260623_090121_beam_v2_256
90,beam_v2_256.mat,9,10.0,1e-06,1922.5587158203125,1.9793102741241455,210.25,EXITOSO,outputs/20260623_090452_beam_v2_256
91,beam_v2_256.mat,9,100.0,0.01,26.535268783569336,2.022541046142578,231.3,EXITOSO,outputs/20260623_090843_beam_v2_256
