alpha,beta,execution_time,error
0.09031569,0.12126846,42.3220100402832,14029.983419126629
0.21074215,0.14690644,42.3220100402832,14029.983419126629
-0.49761534,0.15556037,42.3220100402832,14029.983419126629
0.021196326,0.052170698,42.3220100402832,14029.983419126629
-0.0049867528,0.0012107487,42.3220100402832,14029.983419126629
0.0012256387,-0.0030808428,42.3220100402832,14029.983419126629
0.00052945456,-0.00036093136,42.3220100402832,14029.983419126629
-0.0006015918,-0.0003830051,42.3220100402832,14029.983419126629
0.003091314,0.024116663,42.3220100402832,14029.983419126629
-0.0019284654,-0.007691231,42.3220100402832,14029.983419126629
0.005537834,-0.012529062,42.3220100402832,14029.983419126629
0.0014455075,-0.0034225045,42.3220100402832,14029.983419126629
-0.03596233,0.057018276,42.3220100402832,14029.983419126629
-0.15290457,0.13059047,42.3220100402832,14029.983419126629
-0.20101473,0.1400375,42.3220100402832,14029.983419126629
-0.31839895,0.15332775,42.3220100402832,14029.983419126629
0.02184675,0.0239762,42.3220100402832,14029.983419126629
-0.0002602667,-0.00087712816,42.3220100402832,14029.983419126629
0.0057969703,-0.0006967054,42.3220100402832,14029.983419126629
-0.0021638188,-0.006301289,42.3220100402832,14029.983419126629
0.008381455,-0.0830083,42.3220100402832,14029.983419126629
0.07222733,-0.9300071,42.3220100402832,14029.983419126629
0.0037318794,0.010128734,42.3220100402832,14029.983419126629
0.0011733822,0.0017205484,42.3220100402832,14029.983419126629
0.01242273,0.0046099247,42.3220100402832,14029.983419126629
