alpha,beta,execution_time,error
0.21291412,-0.066661276,164.993670463562,17888.763435001598
0.114074185,0.093975976,164.993670463562,17888.763435001598
0.035067976,-0.13347588,164.993670463562,17888.763435001598
0.012970071,-0.018096892,164.993670463562,17888.763435001598
0.007207732,-0.08202172,164.993670463562,17888.763435001598
0.0059452723,-0.001881667,164.993670463562,17888.763435001598
-0.033167485,0.07071869,164.993670463562,17888.763435001598
0.015343556,-0.012433457,164.993670463562,17888.763435001598
-0.015141402,0.056456774,164.993670463562,17888.763435001598
-0.065213144,0.3312358,164.993670463562,17888.763435001598
-0.15226175,0.31984338,164.993670463562,17888.763435001598
-0.077550694,0.18222676,164.993670463562,17888.763435001598
0.07165915,0.015971102,164.993670463562,17888.763435001598
0.1421169,-0.17644162,164.993670463562,17888.763435001598
0.051108822,-0.23628671,164.993670463562,17888.763435001598
0.009106653,-0.034858584,164.993670463562,17888.763435001598
-0.02618891,0.0115372315,164.993670463562,17888.763435001598
0.015169649,0.004109154,164.993670463562,17888.763435001598
0.012900283,-0.08717881,164.993670463562,17888.763435001598
0.028498616,-0.010020224,164.993670463562,17888.763435001598
0.024144612,0.10885386,164.993670463562,17888.763435001598
0.031555016,-0.06689251,164.993670463562,17888.763435001598
0.09691704,0.030782474,164.993670463562,17888.763435001598
0.22279368,-0.04357244,164.993670463562,17888.763435001598
-0.22649091,0.069730066,164.993670463562,17888.763435001598
0.20716926,-0.0768992,164.993670463562,17888.763435001598
0.10505126,0.122696295,164.993670463562,17888.763435001598
0.030603144,-0.09521162,164.993670463562,17888.763435001598
0.015223084,-0.14869654,164.993670463562,17888.763435001598
0.015050223,0.32790434,164.993670463562,17888.763435001598
0.006865604,-0.35317966,164.993670463562,17888.763435001598
0.03304368,-0.067865156,164.993670463562,17888.763435001598
-0.015027465,0.055013794,164.993670463562,17888.763435001598
0.016270528,0.034039434,164.993670463562,17888.763435001598
0.060161773,-0.101334974,164.993670463562,17888.763435001598
0.15576269,0.09755914,164.993670463562,17888.763435001598
0.07186893,-0.25724792,164.993670463562,17888.763435001598
-0.061553232,0.07882632,164.993670463562,17888.763435001598
-0.14620958,-0.09323355,164.993670463562,17888.763435001598
-0.043495245,-0.09890415,164.993670463562,17888.763435001598
-0.010498716,0.2673027,164.993670463562,17888.763435001598
0.02595252,0.17677434,164.993670463562,17888.763435001598
-0.015740274,-0.064905174,164.993670463562,17888.763435001598
-0.006200173,-0.155669,164.993670463562,17888.763435001598
-0.009847599,-0.0012773891,164.993670463562,17888.763435001598
0.0064507565,0.14139508,164.993670463562,17888.763435001598
0.03553855,-0.14521815,164.993670463562,17888.763435001598
0.13888362,0.07840431,164.993670463562,17888.763435001598
0.20953415,-0.055052213,164.993670463562,17888.763435001598
-0.2073046,0.052143503,164.993670463562,17888.763435001598
